1,0,8,0,0,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0
1,0,8,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,0,0,0
1,0,17,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0
1,0,10,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0
1,0,7,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,9,0,0,1,0
1,0,7,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,0
1,0,9,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,9,0,0,0,0
1,0,7,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,2,0
1,0,7,0,0,17,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,0,0,2,0
1,0,7,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,4,0
2,0,9,0,9,29,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,2,9,0,2,3,0
2,0,10,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,0,0
2,5,7,0,15,24,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,5,0,8,8,0,3,0,0
2,4,5,0,15,23,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,3,0,9,9,0,3,3,0
2,3,4,0,14,22,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,8,7,0,3,1,0
2,0,0,0,14,19,0,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,6,0,7,5,0
2,0,11,0,0,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,9,0,0,5,0
2,0,10,0,0,35,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,7,0,0,3,0
2,4,8,0,14,20,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,0,9,9,0,0,2,0
2,0,11,0,0,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,10,0,0,0,0
3,5,3,0,16,29,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,8,0,0,0,0,0
3,2,0,2,15,14,14,9,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,7,0,9,5,0,3
3,2,0,2,17,14,15,7,14,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9,0,2,10,0,0,0,0,7,0,9,0,0,1
3,2,0,4,18,14,15,8,14,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,2,10,0,0,0,1,9,0,9,1,0,1
3,4,0,4,17,14,15,6,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,9,0,2,0,2,7,0,9,0,0,0
3,3,5,0,16,26,0,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,9,0,0,0,0,4,0,0,0,0,0
3,2,5,0,17,26,0,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9,0,1,9,0,0,0,0,7,0,0,1,0,0
3,3,7,0,17,26,0,6,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,0,1,4,0,1,2,0,8,0,0,0,0,0
3,4,0,7,17,14,15,7,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,10,0,2,0,5,9,0,9,1,0,0
3,4,0,3,17,14,17,7,14,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,2,1,12,0,2,0,1,8,0,7,1,0,0
4,2,3,2,21,32,15,11,10,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,4,2,2,0,0,0,9,9,6,1,0,2
4,1,3,4,20,30,18,9,12,10,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,2,3,0,0,1,9,7,7,0,3,1
4,2,6,6,20,32,17,11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,5,3,0,0,2,2,9,13,6,2,2,1
4,2,3,4,20,30,20,9,8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,5,0,0,2,9,18,9,0,0,1
4,1,6,4,19,41,17,11,14,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,3,1,1,0,2,2,7,13,8,4,4,1
4,0,0,1,28,23,15,15,18,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,2,3,0,0,0,0,8,6,9,5,3,1
4,0,7,2,20,31,17,12,18,11,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,2,4,2,2,0,3,0,8,18,8,2,8,4
4,1,5,1,19,31,18,16,23,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,5,1,4,0,2,0,7,16,4,5,14,4
4,7,2,1,20,30,18,11,14,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,0,1,5,0,0,9,17,7,2,5,0
4,2,6,2,20,32,18,10,13,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3,4,1,2,0,2,0,9,16,4,1,2,0
5,8,18,4,0,24,2,4,1,4,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
5,0,8,0,8,34,7,5,0,6,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,7,0,1,0,0,0,5,0,0,4,0,0,0,0
5,0,4,0,5,34,6,5,0,7,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,3,0,0,0,0,0,3,4,1,0,0,0,0,2,0,0,2,0,0,0,0
5,0,4,0,11,33,5,5,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,1,0,0,0,1,0,2,0,0,2,0,0,0,0
5,0,4,0,5,33,8,5,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,4,0,1,0,0,0,2,0,0,4,0,0,0,0
5,0,6,0,11,32,7,4,0,4,0,0,0,0,8,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,3,5,1,0,0,0,2,0,0,2,0,0,0,0
